20.12.2016 Tommi Soidinmäki & Energia – Silja Europa, Helsinki
21.12.2016 Tommi Soidinmäki & Energia – Silja Europa, Helsinki
31.12.2016 Energia – Kirkkopuiston uudenvuodenjuhlat, Jyväskylä
6.1.2017 Maria Tyyster & Energia – Imatran kaupungintalo, Imatra
7.1.2017 Nina Åkerman & Energia – Manttaalitalo, Lempäälä
13.1.2017 Nina Åkerman & Energia – Teeriharju, Somero
14.1.2017 Nina Åkerman & Energia – Aron keidas, Kauhajoki
17.1.2017 Nina Åkerman & Energia – Hotelli Hiittenharju, Harjavalta
18.1.2017 Nina Åkerman & Energia – Ikaalisten kylpylä, Ikaalinen
21.1.2017 Nina Åkerman & Energia – Hotelli Keurusselkä, Keuruu
28.1.2017 Nina Åkerman & Energia – Ruusulinna, Nurmijärvi
1.2.2017 Teemu Roivainen & Energia – Virgin Oil, Helsinki
4.2.2017 Teemu Roivainen & Energia – Latosaari, Lapua
5.2.2017 Teemu Roivainen & Energia – Silja Europa, Helsinki
6.2.2017 Teemu Roivainen & Energia – Silja Europa, Helsinki
7.2.2017 Teemu Roivainen & Energia – Silja Europa, Helsinki
10.2.2017 Teemu Roivainen & Energia – Kylpylähotelli Rauhalahti, Kuopio
11.2.2017 Teemu Roivainen & Energia – Ruusulinna, Nurmijärvi
13.2.2017 Teemu Roivainen & Energia – Viking Gabriella, Helsinki
14.2.2017 Teemu Roivainen & Energia – Viking Gabriella, Helsinki
15.2.2017 Teemu Roivainen & Energia – Silja Serenade, Helsinki
16.2.2017 Teemu Roivainen & Energia – Silja Serenade, Helsinki
17.2.2017 Teemu Roivainen & Energia – Hotelli Keurusselkä, Keuruu
18.2.2017 Teemu Roivainen & Energia – Kärsämäen Kataja, Kärsämäki
22.2.2017 Teemu Roivainen & Energia – Viking Amorella, Turku
25.2.2017 Teemu Roivainen & Energia – Aronkeidas, Kauhajoki
3.3.2017 Teemu Roivainen & Energia – Rokua Health & Spa, Utajärvi
4.3.2017 Teemu Roivainen & Energia – Alavieskan Viri, Alavieska
6.3.2017 Teemu Roivainen & Energia – Viking Grace, Turku
7.3.2017 Teemu Roivainen & Energia – Viking Grace, Turku
11.3.2017 Teemu Roivainen & Energia – Tanhuhovi, Lohja
12.3.2017 Teemu Roivainen & Energia – Kisakaari, Ristiina
18.3.2017 Teemu Roivainen & Energia – Tyrnävän Seurojentalo, Tyrnävä
31.3.2017 Teemu Roivainen & Energia – Ravintola Tähti, Jyväskylä
1.4.2017 Teemu Roivainen & Energia – Pajarinhovi, Kitee
8.4.2017 Teemu Roivainen & Energia – Tesoman Tanssikeskus Tessu, Tampere
9.4.2017 Teemu Roivainen & Energia – Viking Grace, Turku
16.4.2017 Teemu Roivainen & Energia – Aronkeidas, Kauhajoki
22.4.2017 Teemu Roivainen & Energia – Kari Tapio Paalupaikka, Pieksämäki
29.4.2017 Teemu Roivainen & Energia – Hankasalmen Revontuli, Hankasalmi
30.4.2017 Teemu Roivainen & Energia – Viihdekeskus Hojo Hojo, Tuusniemi
6.5.2017 Teemu Roivainen & Energia – Kukonhiekka, Saarijärvi
10.5.2017 Teemu Roivainen & Energia – Ikaalisten kylpylä, Ikaalinen
13.5.2017 Energia – Rönnin lava, Orivesi
16.5.2017 Teemu Roivainen & Energia – Viking Grace, Turku
17.5.2017 Teemu Roivainen & Energia – Viking Grace, Turku
19.5.2017 Teemu Roivainen & Energia – Uittamo Paviljonki, Turku
21.5.2017 Teemu Roivainen & Energia – Baltic Princess, Turku
22.5.2017 Teemu Roivainen & Energia – Baltic Princess, Turku
24.5.2017 Teemu Roivainen & Energia – Kapakanmäki, Hämeenlinna
26.5.2017 Teemu Roivainen & Energia – Helsinki Pavi, Vantaa
27.5.2017 Teemu Roivainen & Energia – Valasranta, Pöytyä
2.6.2017 Teemu Roivainen & Energia – Hotelli Keurusselkä, Keuruu
3.6.2017 Teemu Roivainen & Energia – Latosaari, Lapua
7.6.2017 Teemu Roivainen & Energia – Särkkä, Punkalaidun
9.6.2017 Teemu Roivainen & Energia – Hotelli Rauhalahti, Kuopio
10.6.2017 Teemu Roivainen & Energia – Ruusulinna, Nurmijärvi
11.6.2017 Teemu Roivainen & Energia – Metsälinna, Mikkeli
12.6.2017 Teemu Roivainen & Energia – Saukonkallion Lava, Iitti
13.6.2017 Teemu Roivainen & Energia – M/S Finlandia, Helsinki
14.6.2017 Teemu Roivainen & Energia – M/S Finlandia, Helsinki
16.6.2017 Teemu Roivainen & Energia – Krouvin Lava, Hartola
17.6.2017 Teemu Roivainen & Energia – Huvilintu, Raisio
23.6.2017 Teemu Roivainen & Energia – Viihdekeskus Kalliojärvi, Isokyrö
24.6.2017 Teemu Roivainen & Energia – Honkahovi, Kuhmoinen
27.6.2017 Energia – Lounaispuisto, Jyväskylä
29.6.2017 Teemu Roivainen & Energia – Backaksen Kartanon Tanssit, Vantaa
30.6.2017 Teemu Roivainen & Energia – Eukonkantofestivaali, Sonkajärvi
1.7.2017 Teemu Roivainen & Energia – Suukosken Keidas, Tervola
2.7.2017 Teemu Roivainen & Energia – Kyllikinranta, Iisalmi
4.7.2017 Teemu Roivainen & Energia – Pappisten lava, Loimaa
7.7.2017 Teemu Roivainen & Energia – Tangomarkkinat (Katulava), Seinäjoki
8.7.2017 Teemu Roivainen, Diandra & Energia – Lakeuden Risti, Seinäjoki
8.7.2017 Teemu Roivainen & Energia – Tangomarkkinat (Paviljonki), Seinäjoki
9.7.2017 Teemu Roivainen & Energia – Tirvan lava, Kouvola
11.7.2017 Teemu Roivainen & Energia – Kauhajoen Kasino, Kauhajoki
12.7.2017 Teemu Roivainen & Energia – Kallioranta, Sauvo
14.7.2017 Teemu Roivainen & Energia – Kiuruveden Iskelmäviikko, Kiuruvesi
15.7.2017 Teemu Roivainen & Energia – Ruokolahden Lava, Siikajoki
18.7.2017 Teemu Roivainen & Energia – Rajavaaran lava, Kitee
19.7.2017 Teemu Roivainen & Energia – Helsinki Pavi, Vantaa
22.7.2017 Teemu Roivainen & Energia – Kaarihovi, Teuva
23.7.2017 Teemu Roivainen & Energia – Mäntymäki, Orimattila
25.7.2017 Teemu Roivainen & Energia – Liperin lava, Liperi
1.8.2017 Teemu Roivainen & Energia – Honkahovi, Kuhmoinen
2.8.2017 Teemu Roivainen & Energia – Nurmaan Lava, Mäntyharju
4.8.2017 Teemu Roivainen & Energia – Lusan Halli, Kurikka
5.8.2017 Teemu Roivainen & Energia – Mäntsälän Suurlava, Mäntsälä
7.8.2017 Teemu Roivainen & Energia – Hotelli Keurusselkä, Keuruu
8.8.2017 Energia – Lounaispuisto, Jyväskylä
10.8.2017 Teemu Roivainen & Energia – Maaningan kasino, Maaninka
12.8.2017 Teemu Roivainen & Energia – Rönnin lava, Orivesi
13.8.2017 Teemu Roivainen & Energia – Lumijoen kirkko, Lumijoki
14.8.2017 Teemu Roivainen & Energia – Saukonkallion Lava, Iitti
16.8.2017 Teemu Roivainen & Energia – Viihdekeskus Kalliojärvi, Isokyrö
17.8.2017 Teemu Roivainen & Energia – Linnanmäki, Helsinki
18.8.2017 Teemu Roivainen & Energia – Mikkelin Hiihtomäki, Mikkeli
22.8.2017 Energia – Lounaispuisto, Jyväskylä
23.8.2017 Teemu Roivainen & Energia – Hirvensuuli, Huittinen
25.8.2017 Teemu Roivainen & Energia – Esakallio, Somero
26.8.2017 Teemu Roivainen & Energia – Nuijamiesten lava, Oulu
27.8.2017 Teemu Roivainen & Energia – Viking Grace, Turku
28.8.2017 Teemu Roivainen & Energia – Viking Grace, Turku
1.9.2017 Teemu Roivainen & Energia – Kapakanmäki, Hämeenlinna
2.9.2017 Teemu Roivainen & Energia – Riutanharjun lava, Riihimäki
8.9.2017 Teemu Roivainen & Energia – Jormuan lava, Kajaani
9.9.2017 Teemu Roivainen & Energia – Tanssikeskus Latosaari, Lapua
10.9.2017 Teemu Roivainen & Energia – Uittamo Paviljonki, Turku
12.9.2017 Teemu Roivainen & Energia – Hotelli Hiittenharju, Harjavalta
13.9.2017 Teemu Roivainen & Energia – Helsinki Pavi, Vantaa
16.9.2017 Teemu Roivainen & Energia – Nightclub Tähti, Jyväskylä
17.9.2017 Teemu Roivainen & Energia – Baltic Princess, Turku
18.9.2017 Teemu Roivainen & Energia – Baltic Princess, Turku
20.9.2017 Teemu Roivainen & Energia – Viking Amorella, Turku
22.9.2017 Teemu Roivainen & Energia – Aronkeidas, Kauhajoki
23.9.2017 Teemu Roivainen & Energia – Iitiän VPK:n lava, Lappeenranta
30.9.2017 Teemu Roivainen & Energia – Alavieskan Viri, Alavieska
7.10.2017 Teemu Roivainen & Energia – Pajarinhovi, Kitee
13.10.2017 Teemu Roivainen & Energia – Kulttuuritalo Tempo, Mikkeli
14.10.2017 Isto Hiltunen & Energia – Ruusulinna, Nurmijärvi
21.10.2017 Teemu Roivainen & Energia – Urjanlinna, Sievi
22.10.2017 Teemu Roivainen & Energia – Puistokulma, Vantaa
25.10.2017 Teemu Roivainen & Energia – Viking XPRS, Helsinki
26.10.2017 Teemu Roivainen & Energia – Viking XPRS, Helsinki
28.10.2017 Teemu Roivainen & Energia – Latosaari, Lapua
2.11.2017 Teemu Roivainen & Energia – Hotelli Keurusselkä, Keuruu
3.11.2017 Teemu Roivainen & Energia – Aronkeidas, Kauhajoki
7.11.2017 Teemu Roivainen & Energia – Baltic Princess, Turku
8.11.2017 Teemu Roivainen & Energia – Baltic Princess, Turku
10.11.2017 Teemu Roivainen & Energia – Tuiskula, Nivala
11.11.2017 Teemu Roivainen & Energia – Tyrnävän Seurojentalo, Tyrnävä
17.11.2017 Teemu Roivainen & Energia – Hotelli Rauhalahti, Kuopio
18.11.2017 Teemu Roivainen & Energia – Ruusulinna, Nurmijärvi
22.11.2017 Suvi Aalto, Amadeus Lundberg & Energia – Johanneksen kirkko, Helsinki
24.11.2017 Teemu Roivainen & Energia – Viihdekeskus Tulenliekki, Leppävirta
25.11.2017 Teemu Roivainen & Energia – Kuntotalo, Kouvola
26.11.2017 Teemu Roivainen & Energia – Siikaisten kirkko, Siikainen
2.12.2017 Isto Hiltunen & Energia – Summassaari, Saarijärvi
11.12.2017 Diandra, Teemu Roivainen & Energia – Valkeakosken kirkko, Valkeakoski
12.12.2017 Diandra, Teemu Roivainen & Energia – Forssan kirkko, Forssa
13.12.2017 Diandra, Teemu Roivainen & Energia – Kangasalan kirkko, Kangasala
14.12.2017 Diandra, Teemu Roivainen & Energia – Joensuun kirkko, Joensuu
15.12.2017 Diandra, Teemu Roivainen & Energia – Savonlinnan Tuomiokirkko, Savonlinna
16.12.2017 Diandra, Teemu Roivainen & Energia – Sibeliustalo, Lahti
17.12.2017 Teemu Roivainen & Energia – Kuusankoskitalo, Kouvola
18.12.2017 Diandra, Teemu Roivainen & Energia – Halikon kirkko, Halikko
19.12.2017 Diandra, Teemu Roivainen & Energia – Konserttitalo, Turku
20.12.2017 Diandra, Teemu Roivainen & Energia – Ruoveden kirkko, Ruovesi
21.12.2017 Diandra, Teemu Roivainen & Energia – Lakeuden Risti, Seinäjoki
22.12.2017 Diandra, Teemu Roivainen & Energia – Hämeenlinnan kirkko, Hämeenlinna
2.2.2018 Teemu Roivainen & Energia – Hotelli Keurusselkä, Keuruu
3.2.2018 Teemu Roivainen & Energia – V2, Harjavalta
4.2.2018 Teemu Roivainen & Energia – Kisakaari, Mikkeli
7.2.2018 Teemu Roivainen & Energia – Virgin Oil, Helsinki
9.2.2018 Teemu Roivainen & Energia – Ravintola Mulligan's, Kouvola
10.2.2018 Teemu Roivainen & Energia – Satulinna, Hattula
23.2.2018 Teemu Roivainen & Energia – Viihdekeskus Tulenliekki, Leppävirta
24.2.2018 Teemu Roivainen & Energia – Auran Nuortentalo, Aura
25.2.2018 Teemu Roivainen & Energia – Kerhola, Nokia
2.3.2018 Teemu Roivainen & Energia – Hotelli Isovalkeinen, Kuopio
3.3.2018 Teemu Roivainen & Energia – Kuntotalo, Kouvola
6.3.2018 Teemu Roivainen & Energia – Viking Gabriella, Helsinki
7.3.2018 Teemu Roivainen & Energia – Viking Gabriella, Helsinki
9.3.2018 Teemu Roivainen & Energia – Aronkeidas, Kauhajoki
10.3.2018 Teemu Roivainen & Energia – Pesäkallio, Lahti
11.3.2018 Teemu Roivainen & Energia – Baltic Princess, Turku
12.3.2018 Teemu Roivainen & Energia – Baltic Princess, Turku
24.3.2018 Teemu Roivainen & Energia – V2, Harjavalta
30.3.2018 Teemu Roivainen & Energia – Kuntotalo, Kouvola
31.3.2018 Teemu Roivainen & Energia – Kartano Kievari, Äänekoski
1.4.2018 Teemu Roivainen & Energia – Hotelli Keurusselkä, Keuruu
2.4.2018 Teemu Roivainen & Energia – Ruusulinna, Nurmijärvi
7.4.2018 Teemu Roivainen & Energia – Latosaari, Lapua
9.4.2018 Teemu Roivainen & Energia – Hotelli Levitunturi, Kittilä
10.4.2018 Teemu Roivainen & Energia – Äkäshotelli, Kolari
11.4.2018 Teemu Roivainen & Energia – Hotelli Luostotunturi, Sodankylä
12.4.2018 Teemu Roivainen & Energia – Tunturihotelli Saariselkä, Inari
13.4.2018 Teemu Roivainen & Energia – Äkäshotelli, Kolari
14.4.2018 Teemu Roivainen & Energia – Tyrnävän Seurojentalo, Tyrnävä
20.4.2018 Teemu Roivainen & Energia – Hotelli Rauhalahti, Kuopio
21.4.2018 Teemu Roivainen & Energia – Aronkeidas, Kauhajoki
22.4.2018 Teemu Roivainen & Energia – Silja Europa, Helsinki
23.4.2018 Teemu Roivainen & Energia – Silja Europa, Helsinki
27.4.2018 Teemu Roivainen & Energia – Kunnonpaikka, Siilinjärvi
28.4.2018 Teemu Roivainen & Energia – Mäntsälän Suurlava, Mäntsälä
30.4.2018 Teemu Roivainen & Energia – Tanhuhovi, Lohja
2.5.2018 Teemu Roivainen & Energia – Hirvensuuli, Huittinen
4.5.2018 Teemu Roivainen & Energia – Helsinki Pavi, Vantaa
5.5.2018 Teemu Roivainen & Energia – Kukonhiekka, Saarijärvi
18.5.2018 Teemu Roivainen & Energia – Härmän kuntokeskus, Kauhava
19.5.2018 Teemu Roivainen & Energia – Rönnin Lava, Orivesi
20.5.2018 Teemu Roivainen & Energia – Viking Grace, Turku
21.5.2018 Teemu Roivainen & Energia – Viking Grace, Turku
24.5.2018 Teemu Roivainen & Energia – Kylpylähotelli Peurunka, Laukaa
25.5.2018 Teemu Roivainen & Energia – Kapakanmäki, Hämeenlinna
26.5.2018 Teemu Roivainen & Energia – Riutanharjun Lava, Riihimäki
30.5.2018 Teemu Roivainen & Energia – Viking XPRS, Helsinki
31.5.2018 Teemu Roivainen & Energia – Viking XPRS, Helsinki
1.6.2018 Teemu Roivainen & Energia – Uittamo Paviljonki, Turku
2.6.2018 Teemu Roivainen & Energia – Jenkkapirtti, Asikkala
6.6.2018 Teemu Roivainen & Energia – Helsinki Pavi, Vantaa
8.6.2018 Teemu Roivainen & Energia – Kajasteen lava, Nurmes
9.6.2018 Teemu Roivainen & Energia – Nuijamiesten Lava, Oulu
10.6.2018 Teemu Roivainen & Energia – Mäntymäki, Orimattila
15.6.2018 Teemu Roivainen & Energia – Esakallio, Somero
16.6.2018 Teemu Roivainen & Energia – Syvälahden Lava, Kangasniemi
17.6.2018 Teemu Roivainen & Energia – Metsälinna, Mikkeli
19.6.2018 Teemu Roivainen & Energia – Rantamaja, Kauhava
21.6.2018 Teemu Roivainen & Energia – Aronkeidas, Kauhojoki
22.6.2018 Teemu Roivainen & Energia – Kisaranta, Kangasala
23.6.2018 Teemu Roivainen & Energia – Riutanharjun Lava, Riihimäki
26.6.2018 Teemu Roivainen & Energia – Rajavaaran lava, Kesälahti
27.6.2018 Teemu Roivainen & Energia – Nurmaan lava, Mäntyharju
28.6.2018 Teemu Roivainen & Energia – Ämyri, Somero
30.6.2018 Teemu Roivainen & Energia – Suukosken keidas, Tervola
1.7.2018 Teemu Roivainen & Energia – Hirvensuuli, Huittinen
2.7.2018 Teemu Roivainen & Energia – Saukonkallion lava, Iitti
3.7.2018 Teemu Roivainen & Energia – Pappisten lava, Loimaa
4.7.2018 Teemu Roivainen & Energia – Viihdekeskus Kalliojärvi, Isokyrö
6.7.2018 Teemu Roivainen & Energia – Viihdekeskus Hojo Hojo, Tuusniemi
7.7.2018 Teemu Roivainen & Energia – Naapurinvaraan Huvikeskus, Sotkamo
9.7.2018 Teemu Roivainen & Energia – Hotelli Keurusselkä, Keuruu
10.7.2018 Teemu Roivainen & Energia – Mäntsälän Suurlava, Mäntsälä
11.7.2018 Teemu Roivainen & Energia – Tangomarkkinat, Seinäjoki
12.7.2018 Teemu Roivainen & Energia – Tangomarkkinat, Seinäjoki
13.7.2018 Teemu Roivainen & Energia – Tangomarkkinat, Seinäjoki
14.7.2018 Teemu Roivainen & Energia – Tangomarkkinat, Seinäjoki
14.7.2018 Teemu Roivainen & Energia – Ilveskasino, Kuopio
15.7.2018 Teemu Roivainen & Energia – Tirvan lava, Kouvola
17.7.2018 Teemu Roivainen & Energia – Pyhäsalmen lava, Pyhäjärvi
18.7.2018 Teemu Roivainen & Energia – Kuikan lava, Jyväskylä
20.7.2018 Teemu Roivainen & Energia – Kapakanmäki, Hämeenlinna
21.7.2018 Teemu Roivainen & Energia – Huvilintu, Raisio
22.7.2018 Teemu Roivainen & Energia – Ainolan Lava, Jyväskylä
25.7.2018 Teemu Roivainen & Energia – Niemenharjun lava, Pihtipudas
26.7.2018 Teemu Roivainen & Energia – Yppärin merimaja, Pyhäjoki
27.7.2018 Teemu Roivainen & Energia – Lusan halli, Kurikka
28.7.2018 Teemu Roivainen & Energia – Jenkkapirtti, Asikkala
31.7.2018 Teemu Roivainen & Energia – Liperin lava, Liperi
1.8.2018 Teemu Roivainen & Energia – Ruokolahden lava, Siikajoki
2.8.2018 Teemu Roivainen & Energia – Backaksen Kartanon Tanssit, Vantaa
3.8.2018 Teemu Roivainen & Energia – Krouvin lava, Hartola
4.8.2018 Teemu Roivainen & Energia – Iitiän VPK:n lava, Lappeenranta
5.8.2018 Teemu Roivainen & Energia – Helsinki Pavi, Vantaa
7.8.2018 Teemu Roivainen & Energia – Honkahovi, Kuhmoinen
8.8.2018 Teemu Roivainen & Energia – Särkkä, Punkalaidun
9.8.2018 Teemu Roivainen & Energia – Ruusulinna, Nurmijärvi
10.8.2018 Teemu Roivainen & Energia – Mikkelin Hiihtomäki, Mikkeli
11.8.2018 Teemu Roivainen & Energia – Riutanharjun lava, Riihimäki
14.8.2018 Teemu Roivainen & Energia – Kauhajoen Kasino, Kauhajoki
15.8.2018 Teemu Roivainen & Energia – Hirvensuuli, Huittinen
17.8.2018 Teemu Roivainen & Energia – Virtain Hiekkarannan lava, Virrat
18.8.2018 Teemu Roivainen & Energia – Latosaari, Lapua
19.8.2018 Teemu Roivainen & Energia – Uittamo Paviljonki, Turku
21.8.2018 Teemu Roivainen & Energia – Tortinmäen lava, Turku
24.8.2018 Teemu Roivainen & Energia – Nurmen lava, Lempäälä
25.8.2018 Teemu Roivainen & Energia – Viihdekeskus Kalliojärvi, Isokyrö
26.8.2018 Teemu Roivainen & Energia – Mäntymäki, Orimattila
31.8.2018 Teemu Roivainen & Energia – Jormuan lava, Kajaani
1.9.2018 Teemu Roivainen & Energia – Suukosken Keidas, Tervola
5.9.2018 Teemu Roivainen & Energia – Helsinki Pavi, Vantaa
7.9.2018 Teemu Roivainen & Energia – Esakallio, Somero
8.9.2018 Teemu Roivainen & Energia – Maaningan Kasino, Maaninka
11.9.2018 Teemu Roivainen & Energia – M/S Finlandia, Helsinki
12.9.2018 Teemu Roivainen & Energia – M/S Finlandia, Helsinki
14.9.2018 Teemu Roivainen & Energia – Kapakanmäki, Hämeenlinna
15.9.2018 Teemu Roivainen & Energia – Tanhuhovi, Lohja
29.9.2018 Teemu Roivainen & Energia – Tyrnävän Seurojentalo, Tyrnävä
5.10.2018 Teemu Roivainen & Energia – Helsinki Pavi, Vantaa
6.10.2018 Teemu Roivainen & Energia – Auran Nuortentalo, Aura
12.10.2018 Teemu Roivainen & Energia – Ravintola Mulligan's, Kouvola
13.10.2018 Teemu Roivainen & Energia – Pesäkallio, Lahti
20.10.2018 Teemu Roivainen & Energia – Kari Tapio Paalupaikka, Pieksämäki
26.10.2018 Teemu Roivainen & Energia – Hotelli Isovalkeinen, Kuopio
27.10.2018 Teemu Roivainen & Energia – Latosaari, Lapua
2.11.2018 Teemu Roivainen & Energia – Hotelli Keurusselkä, Keuruu
3.11.2018 Teemu Roivainen & Energia – Urjanlinna, Sievi
9.11.2018 Teemu Roivainen & Energia – Rokuan Hovi, Rokua
10.11.2018 Teemu Roivainen & Energia – Aronkeidas, Kauhajoki
17.11.2018 Teemu Roivainen & Energia – Satulinna, Hattula
23.11.2018 Teemu Roivainen & Energia – Hotelli Rauhalahti, Kuopio
24.11.2018 Teemu Roivainen & Energia – Kuntotalo, Kouvola
31.12.2018 Teemu Roivainen & Energia – Latosaari, Lapua
